,Price,Year,Kilometer,Fuel Type,No. of Owner(s),Insurance,Registration type,Engine,Mileage (ARAI),Drivetrain,Turbocharger/Supercharger,Length,Width,Height,Wheelbase,Doors,Seating Capacity,No of Seating Rows,Front Brake Type,Rear Brake Type,Steering Type,Transmission_Type,Cruise_Control,ABS,Power_Windows,Sunroof,Rear_Wiper,Four_Wheel_Drive,Air_Conditioner,Steering_Adjustment,Heater,Parking_Sensors,Instrument_Cluster,Steering_controls,Display,Gears,Mileage,Power_bhp,Torque_Nm
4932,520000,2018,79632,Petrol,First,Third Party,Individual,998.0,23.1,FWD ,No ,3695,1600,1560,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,True,False,True,True,True,True,True,True,False,Automatic,23.1,67.0,90.0
4933,765000,2017,68532,Petrol,First,Third Party,Individual,1591.0,17.4,FWD ,No ,4440,1729,1475,2600,4.0,5.0,2.0,Disc ,Drum ,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,17.4,121.0,151.0
4934,540000,2020,6745,Petrol,First,Comprehensive,Individual,999.0,24.0,FWD ,No ,3679,1579,1478,2422,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,False,True,True,True,False,True,Automatic,24.0,67.0,91.0
4935,540000,2014,86958,Diesel,First,Third Party,Individual,1498.0,22.7,FWD ,Yes,3999,1765,1708,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,22.7,89.0,204.0
4936,210000,2012,117860,Petrol,First,Not Available,Individual,1086.0,17.92,FWD ,No ,3565,1525,1590,2380,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,17.92,62.0,96.0
4937,1030000,2018,51000,Diesel,Second,Not Available,Individual,1582.0,24.8,FWD ,Yes,4375,1700,1475,2570,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,True,6 Gears,24.8,126.0,260.0
4938,425000,2012,120000,Petrol,Second,Not Available,Individual,1497.0,15.6,FWD ,No ,4440,1695,1485,2550,4.0,5.0,2.0,Disc ,Drum ,Power,Automatic,True,True,True,False,False,False,True,True,True,False,False,True,False,Automatic,15.6,116.0,146.0
4939,580000,2016,29000,Petrol,Second,Not Available,Individual,1197.0,18.6,FWD ,No ,3985,1734,1505,2570,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,18.6,82.0,115.0
4940,680000,2018,100000,Diesel,First,Not Available,Individual,1248.0,28.4,FWD ,Yes,3840,1735,1530,2450,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,False,5 Gears,28.4,74.0,190.0
4941,825000,2017,56522,Petrol,First,Not Available,Individual,1497.0,17.4,FWD ,No ,4440,1695,1495,2600,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,17.4,117.0,145.0
4942,750000,2017,76437,Diesel,First,Not Available,Individual,1498.0,20.34,FWD ,Yes,4384,1699,1466,2552,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,False,5 Gears,20.34,103.0,250.0
4943,930000,2018,60753,Petrol,First,Not Available,Individual,1591.0,17.4,FWD ,No ,4375,1700,1475,2570,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,17.4,121.0,158.0
4944,835000,2018,42855,Petrol,Second,Comprehensive,Individual,1497.0,17.8,FWD ,No ,4440,1695,1495,2600,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,False,False,False,True,True,True,False,True,True,True,5 Gears,17.8,117.0,145.0
4945,840000,2019,60210,Petrol,First,Not Available,Individual,1199.0,17.5,FWD ,No ,3999,1734,1601,2555,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,True,True,False,True,True,True,True,True,True,True,5 Gears,17.5,89.0,110.0
4946,890000,2018,53722,Petrol,First,Comprehensive,Individual,1197.0,18.19,FWD ,Yes,4390,1699,1467,2553,4.0,5.0,2.0,Ventilated Disc ,Drum ,Power,Automatic,True,True,True,False,False,False,True,True,True,True,True,True,True,Automatic,18.19,103.0,175.0
4947,875000,2017,26048,Diesel,First,Comprehensive,Individual,1248.0,28.09,FWD ,Yes,4490,1730,1485,2650,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,28.09,89.0,200.0
4948,1150000,2019,35417,Petrol,First,Comprehensive,Individual,1591.0,16.61,FWD ,No ,4370,1700,1475,2570,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,False,True,True,False,False,False,True,True,True,False,False,True,False,Automatic,16.61,121.0,158.0
4949,580000,2016,83534,Petrol,First,Not Available,Individual,1197.0,16.95,FWD ,No ,3765,1660,1520,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,False,True,False,True,False,True,True,True,True,True,True,False,Automatic,16.95,79.0,112.0
4950,740000,2018,8620,Petrol,First,Comprehensive,Individual,1199.0,18.7,FWD ,No ,3955,1694,1544,2530,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,False,True,True,False,5 Gears,18.7,89.0,110.0
4951,755000,2018,37532,Petrol,First,Comprehensive,Individual,1197.0,21.21,FWD ,No ,3995,1735,1515,2450,4.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,True,True,True,True,True,Automatic,21.21,82.0,113.0
4952,615000,2016,28225,Petrol,Second,Not Available,Individual,1197.0,21.4,FWD ,No ,3995,1745,1500,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,21.4,83.0,115.0
4953,525000,2017,42449,Petrol,First,Not Available,Individual,1197.0,19.77,FWD ,No ,3765,1660,1520,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,False,True,False,True,True,False,5 Gears,19.77,81.0,114.0
4954,790000,2018,32309,Petrol,First,Third Party,Individual,1373.0,20.73,FWD ,No ,4490,1730,1485,2650,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,20.73,91.0,130.0
4955,675000,2020,306,Petrol,First,Not Available,Individual,998.0,23.1,FWD ,No ,3600,1600,1560,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,True,False,True,True,True,False,True,True,False,Automatic,23.1,67.0,90.0
4956,930000,2019,93580,Diesel,First,Comprehensive,Individual,1248.0,28.09,FWD ,Yes,4490,1730,1485,2650,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,28.09,89.0,200.0
4957,490000,2015,56845,CNG,First,Not Available,Individual,998.0,31.79,FWD ,No ,3600,1600,1560,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,31.79,59.0,78.0
4958,865000,2018,53694,Diesel,First,Not Available,Individual,1248.0,24.29,FWD ,Yes,3995,1790,1640,2500,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,False,False,5 Gears,24.29,89.0,200.0
4959,565000,2019,64445,CNG,First,Not Available,Individual,1086.0,30.48,FWD ,No ,3610,1645,1560,2400,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,False,True,False,True,True,True,5 Gears,30.48,58.0,84.0
4960,450000,2014,42824,Petrol,Second,Not Available,Individual,998.0,23.1,FWD ,No ,3600,1600,1560,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,True,False,True,True,True,False,True,True,False,5 Gears,23.1,67.0,90.0
4961,625000,2015,54313,Petrol,First,Third Party,Individual,1197.0,18.6,FWD ,No ,3985,1734,1505,2570,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,18.6,82.0,115.0
4962,625000,2017,23896,Petrol,First,Comprehensive,Individual,1197.0,19.77,FWD ,No ,3765,1660,1520,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,19.77,81.0,114.0
4963,490000,2014,57954,Petrol,First,Not Available,Individual,1197.0,16.95,FWD ,No ,3765,1660,1520,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,False,True,False,True,False,True,True,True,True,True,True,False,Automatic,16.95,79.0,112.0
4964,1120000,2018,44584,Petrol,First,Comprehensive,Individual,1591.0,16.61,FWD ,No ,4370,1700,1475,2570,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,False,True,True,False,False,False,True,True,True,False,False,True,False,Automatic,16.61,121.0,158.0
4965,1300000,2018,57625,Diesel,First,Not Available,Individual,1582.0,17.01,FWD ,Yes,4270,1780,1630,2590,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,True,True,True,True,True,Automatic,17.01,126.0,265.0
4966,900000,2019,23407,Diesel,First,Not Available,Individual,1248.0,28.4,FWD ,Yes,3995,1735,1515,2450,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,28.4,74.0,190.0
4967,1080000,2020,5783,Petrol,First,Comprehensive,Individual,998.0,18.2,FWD ,Yes,3995,1770,1605,2500,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,True,True,False,True,True,True,True,True,True,True,6 Gears,18.2,118.0,172.0
4968,580000,2016,83534,Petrol,First,Not Available,Individual,1197.0,16.95,FWD ,No ,3765,1660,1520,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,False,True,False,True,False,True,True,True,True,True,True,False,Automatic,16.95,79.0,112.0
4969,720000,2018,50184,Petrol,First,Comprehensive,Individual,999.0,18.78,FWD ,No ,3971,1682,1469,2469,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,18.78,75.0,95.0
4970,875000,2019,28877,Petrol,First,Not Available,Individual,1198.0,17.88,FWD ,Yes,3994,1811,1607,2498,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,True,True,True,True,False,Automatic,17.88,108.0,170.0
4971,400000,2019,42535,Petrol,First,Not Available,Individual,999.0,23.01,FWD ,No ,3679,1579,1478,2422,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,False,False,False,False,True,False,True,False,True,False,False,5 Gears,23.01,67.0,91.0
4972,325000,2017,87484,Petrol,First,Comprehensive,Individual,814.0,21.1,FWD ,No ,3495,1550,1500,2380,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,21.1,55.0,75.0
4973,550000,2019,76167,Petrol,First,Not Available,Individual,1086.0,20.3,FWD ,No ,3610,1645,1560,2400,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,False,True,True,True,True,True,Automatic,20.3,68.0,99.0
4974,740000,2018,8620,Petrol,First,Comprehensive,Individual,1199.0,18.7,FWD ,No ,3955,1694,1544,2530,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,False,True,True,False,5 Gears,18.7,89.0,110.0
4975,755000,2018,37532,Petrol,First,Comprehensive,Individual,1197.0,21.21,FWD ,No ,3995,1735,1515,2450,4.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,True,True,True,True,True,Automatic,21.21,82.0,113.0
4976,525000,2017,42449,Petrol,First,Not Available,Individual,1197.0,19.77,FWD ,No ,3765,1660,1520,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,False,True,False,True,True,False,5 Gears,19.77,81.0,114.0
4977,675000,2018,61424,Petrol,First,Not Available,Individual,1197.0,19.8,FWD ,No ,3985,1734,1505,2570,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,False,True,False,True,True,False,5 Gears,19.8,82.0,115.0
4978,1300000,2018,57625,Diesel,First,Not Available,Individual,1582.0,17.01,FWD ,Yes,4270,1780,1630,2590,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,True,True,True,True,True,Automatic,17.01,126.0,265.0
4979,409999,2013,37573,Petrol,First,Comprehensive,Individual,1197.0,18.15,FWD ,No ,3995,1710,1505,2525,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,False,False,False,5 Gears,18.15,83.0,113.796
4980,1100000,2017,36676,Petrol,First,Not Available,Individual,1591.0,15.29,FWD ,No ,4270,1780,1630,2590,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,True,False,True,True,True,True,True,True,True,Automatic,15.29,122.0,154.0
4981,800000,2021,3480,Petrol,First,Third Party,Individual,1197.0,21.4,FWD ,No ,3995,1745,1500,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,21.4,83.0,115.0
4982,795000,2021,13882,Petrol,First,Third Party,Individual,1197.0,21.01,FWD ,No ,3995,1745,1510,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,21.01,82.0,113.0
4983,459999,2020,14464,Petrol,First,Comprehensive,Individual,799.0,25.17,FWD ,No ,3679,1579,1478,2422,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,25.17,53.0,72.0
4984,625000,2019,27619,Petrol,First,Not Available,Individual,1197.0,21.4,FWD ,No ,3995,1745,1500,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,False,5 Gears,21.4,83.0,115.0
4985,1125000,2021,12794,Petrol,First,Third Party,Individual,1197.0,17.0,FWD ,Yes,3995,1821,1627,2600,5.0,5.0,2.0,Disc ,Disc,Power,Manual,True,True,True,False,True,False,True,True,True,True,True,True,True,6 Gears,17.0,109.0,200.0
4986,450000,2017,22457,Petrol,First,Not Available,Individual,998.0,23.1,FWD ,No ,3600,1600,1560,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,True,False,False,False,True,False,True,False,True,False,False,5 Gears,23.1,67.0,90.0
4987,725000,2019,20479,Petrol,First,Comprehensive,Individual,1199.0,19.0,FWD ,No ,3995,1695,1501,2470,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,True,True,True,True,False,CVT,19.0,89.0,110.0
4988,650000,2017,39937,Petrol,First,Comprehensive,Individual,1197.0,21.21,FWD ,No ,3995,1735,1515,2450,4.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,True,True,True,True,True,Automatic,21.21,82.0,113.0
4989,775000,2020,40942,Petrol,First,Comprehensive,Individual,1197.0,18.6,FWD ,No ,3985,1734,1505,2570,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,False,5 Gears,18.6,82.0,115.0
4990,675000,2018,38039,Petrol,First,Comprehensive,Individual,1198.0,17.88,FWD ,Yes,3994,1811,1607,2498,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,False,6 Gears,17.88,108.0,170.0
4991,625000,2017,60573,Petrol,First,Comprehensive,Individual,1199.0,19.0,FWD ,No ,3955,1694,1544,2530,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,True,False,True,False,False,CVT,19.0,89.0,110.0
4992,994999,2019,24178,Diesel,First,Comprehensive,Individual,1498.0,26.0,FWD ,Yes,4440,1695,1495,2600,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,False,False,False,True,True,True,False,True,True,True,6 Gears,26.0,99.0,200.0
4993,775000,2021,2790,Petrol,First,Comprehensive,Individual,1197.0,23.2,FWD ,No ,3995,1735,1515,2450,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,23.2,89.0,113.0
4994,515000,2014,82965,Petrol,First,Not Available,Individual,1197.0,19.1,FWD ,No ,3995,1695,1555,2430,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,False,True,False,5 Gears,19.1,85.0,114.0
4995,640000,2017,30058,Petrol,First,Not Available,Individual,1197.0,21.21,FWD ,No ,3995,1735,1515,2450,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,True,True,True,True,5 Gears,21.21,82.0,113.0
4996,525000,2017,52170,Petrol,First,Comprehensive,Individual,998.0,23.1,FWD ,No ,3600,1600,1560,2425,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,False,True,False,False,False,True,False,True,False,True,False,False,Automatic,23.1,67.0,90.0
4997,610000,2016,37429,Petrol,First,Comprehensive,Individual,1197.0,19.1,FWD ,No ,3995,1695,1555,2430,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,True,False,False,True,False,5 Gears,19.1,85.0,114.0
4998,650000,2010,38000,Petrol,First,Comprehensive,Individual,2362.0,9.08,FWD ,No ,4815,1820,1480,2775,4.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,True,False,False,True,True,False,False,False,False,False,Automatic,9.08,167.0,224.0
4999,1950000,2014,39000,Petrol,First,Comprehensive,Individual,1796.0,12.06,RWD ,No ,4868,1854,1470,2874,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,False,False,True,False,Automatic,12.06,186.0,285.0
5000,1995000,2020,8000,Diesel,First,Comprehensive,Individual,1956.0,14.63,FWD ,Yes,4598,1894,1706,2741,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,True,True,True,True,True,False,True,True,True,True,True,True,True,Automatic,14.63,168.0,350.0
5001,1750000,2022,1500,Petrol,First,Comprehensive,Individual,999.0,17.2,FWD ,Yes,4225,1760,1612,2651,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,True,True,True,True,True,False,True,True,True,True,True,True,True,Automatic,17.2,114.0,178.0
5002,4575000,2019,9000,Petrol,First,Comprehensive,Individual,1998.0,16.05,RWD ,Yes,4633,1811,1429,2810,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,16.05,248.0,350.0
5003,1650000,2012,44000,Petrol,Third,Comprehensive,Individual,5461.0,7.81,RWD ,No ,5226,2120,1479,3165,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,True,False,True,True,True,False,False,False,False,Automatic,7.81,368.0,505.0
5004,615000,2016,75393,Petrol,First,Not Available,Individual,1197.0,21.4,FWD ,No ,3995,1745,1500,2520,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,21.4,83.0,115.0
5005,4675000,2022,9000,Petrol,First,Comprehensive,Individual,2494.0,19.16,FWD ,No ,4850,1825,1480,2775,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,False,False,False,True,True,True,True,True,False,True,Automatic,19.16,158.0,213.0
5006,3200000,2015,68000,Diesel,First,Comprehensive,Individual,2967.0,12.07,AWD ,No ,5089,1983,1737,3002,5.0,6.0,3.0,Disc ,Disc,Power,Automatic,True,True,True,True,True,False,True,True,True,False,False,False,False,Automatic,12.07,241.0,550.0
5007,11800000,2020,6200,Petrol,First,Comprehensive,Individual,1988.0,13.7,RWD ,Yes,4379,1801,1281,2475,2.0,2.0,1.0,Ventilated Disc ,Disc,Power,Automatic,True,True,True,False,False,False,True,True,True,True,True,True,True,Automatic,13.7,295.0,380.0
5008,685000,2014,25000,Petrol,First,Comprehensive,Individual,1797.0,16.3,FWD ,No ,4530,1775,1470,2700,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,False,False,False,True,True,True,True,True,True,False,Automatic,16.3,147.0,177.0
5009,645000,2013,17000,Petrol,First,Comprehensive,Individual,1797.0,16.3,FWD ,No ,4530,1775,1470,2700,4.0,5.0,2.0,Disc ,Disc,Power,Manual,True,True,True,False,False,False,True,True,True,True,True,True,False,6 Gears,16.3,147.0,177.0
5010,1595000,2017,10000,Petrol,First,Comprehensive,Individual,1798.0,15.1,FWD ,Yes,4670,1814,1476,2688,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,15.1,177.0,250.0
5011,1285000,2017,36000,Petrol,First,Comprehensive,Individual,1395.0,16.7,FWD ,Yes,4670,1814,1476,2688,4.0,5.0,2.0,Disc ,Disc,Power,Manual,True,True,True,False,False,False,True,True,True,True,True,True,True,6 Gears,16.7,148.0,250.0
5012,735000,2019,12000,Petrol,First,Comprehensive,Individual,1197.0,19.8,FWD ,No ,3985,1734,1505,2570,5.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,True,True,True,True,True,CVT,19.8,82.0,115.0
5013,415000,2016,65378,Petrol,First,Comprehensive,Individual,1197.0,18.5,FWD ,No ,3775,1680,1620,2360,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,False,True,True,False,5 Gears,18.5,85.0,113.0
5014,385000,2011,119000,Petrol,First,Third Party,Individual,1497.0,11.6,FWD ,No ,4420,1695,1480,2550,4.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,True,False,False,False,False,False,5 Gears,11.6,118.0,146.0
5015,6900000,2020,8000,Petrol,Second,Comprehensive,Individual,2996.0,10.8,AWD ,Yes,4693,1810,1402,2840,2.0,4.0,2.0,Ventilated Disc ,Disc,Power,Automatic,True,True,True,True,False,True,True,True,True,True,True,True,True,Automatic,10.8,385.0,520.0
5016,1550000,2013,161569,Diesel,First,Comprehensive,Individual,2982.0,11.9,RWD ,Yes,4705,1840,1850,2750,5.0,7.0,3.0,Disc ,Drum ,Power,Manual,False,True,True,False,True,False,True,True,True,True,True,True,True,5 Gears,11.9,169.0,343.0
5017,7300000,2017,25000,Diesel,First,Not Available,Individual,2993.0,11.1,RWD ,Yes,5219,1902,1481,3210,4.0,4.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,11.1,262.0,620.0
5018,7300000,2017,25000,Diesel,First,Not Available,Individual,2993.0,11.1,RWD ,Yes,5219,1902,1481,3210,4.0,4.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,11.1,262.0,620.0
5019,2700000,2015,53000,Diesel,First,Comprehensive,Individual,1995.0,18.12,RWD ,Yes,4899,2094,1464,2968,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,18.12,190.0,400.0
5020,2350000,2016,67000,Diesel,First,Comprehensive,Individual,1995.0,17.05,RWD ,Yes,4454,2044,1545,2760,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,True,True,True,True,True,True,True,True,Automatic,17.05,184.0,350.0
5021,6100000,2017,30000,Diesel,First,Comprehensive,Individual,2993.0,12.9,RWD ,Yes,5255,2105,1460,3157,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,12.9,225.0,689.0
5022,2150000,2013,84000,Diesel,First,Comprehensive,Individual,1995.0,18.12,RWD ,Yes,4899,2094,1464,2968,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,18.12,190.0,400.0
5023,4500000,2019,4000,Petrol,First,Comprehensive,Individual,1998.0,17.0,FWD ,Yes,3850,1727,1414,2495,3.0,4.0,2.0,Disc ,Disc,Power,Automatic,False,True,True,False,True,False,True,True,True,True,True,True,True,Automatic,17.0,228.0,320.0
5024,5500000,2021,2600,Petrol,Unregistered,Not Available,Corporate,1991.0,13.3,AWD ,Yes,4559,1992,1411,2729,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,True,True,True,True,True,True,True,True,Automatic,13.3,301.0,400.0
5025,1300000,2020,12295,Petrol,First,Comprehensive,Individual,998.0,18.2,FWD ,Yes,3995,1790,1647,2500,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,True,True,True,True,True,False,True,True,True,True,True,True,True,6 Gears,18.2,118.0,172.0
5026,3700000,2020,24000,Diesel,First,Comprehensive,Individual,1995.0,17.05,RWD ,Yes,4454,2044,1545,2760,5.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,True,True,True,True,True,True,True,True,Automatic,17.05,184.0,350.0
5027,3800000,2014,28000,Diesel,First,Comprehensive,Individual,2993.0,12.9,RWD ,Yes,5252,1899,1457,3157,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,12.9,271.0,600.0
5028,275000,2011,79000,Petrol,First,Third Party,Individual,1086.0,19.81,FWD ,No ,3585,1595,1550,2380,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,False,False,False,False,False,True,False,True,False,True,False,False,5 Gears,19.81,68.0,99.08
5029,365000,2010,110000,Petrol,Second,Third Party,Individual,1497.0,10.4,FWD ,No ,4420,1695,1480,2550,4.0,5.0,2.0,Disc ,Drum ,Power,Automatic,False,True,True,False,False,False,True,True,False,False,False,False,False,Automatic,10.4,118.0,146.0
5030,1975000,2018,75290,Diesel,First,Not Available,Corporate,1968.0,17.42,FWD ,Yes,4767,1832,1456,2786,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,17.42,174.0,350.0
5031,5900000,2020,14000,Diesel,First,Not Available,Individual,1969.0,17.86,FWD ,Yes,4963,1879,1443,2941,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,17.86,187.0,400.0
5032,4000000,2017,50000,Diesel,Second,Not Available,Individual,1950.0,12.06,RWD ,Yes,5063,1860,1494,3079,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,12.06,192.0,400.0
5033,6900000,2021,10000,Petrol,First,Not Available,Individual,1991.0,12.06,RWD ,Yes,5063,1860,1494,3079,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,12.06,194.0,300.0
5034,2500000,2018,31000,Petrol,First,Not Available,Individual,1798.0,14.81,FWD ,Yes,4861,1864,1483,2841,4.0,5.0,2.0,Disc ,Disc,Power,Automatic,True,True,True,True,False,False,True,True,True,True,True,True,True,Automatic,14.81,177.0,250.0
5035,525000,2019,77850,CNG,First,Comprehensive,Individual,1086.0,30.48,FWD ,No ,3610,1645,1560,2400,5.0,5.0,2.0,Disc ,Drum ,Power,Manual,False,True,True,False,False,False,True,False,True,False,True,True,True,5 Gears,30.48,58.0,84.0
